Nome do Ativo;Data;Cota/Preço de Fechamento Ajustados
IMA-B;06/12/2019;7567,64
IMA-B;09/12/2019;7582,03
IMA-B;10/12/2019;7599,22
IMA-B;11/12/2019;7621,10
IMA-B;12/12/2019;7649,10
IMA-B;13/12/2019;7646,99
IMA-B;16/12/2019;7623,50
IMA-B;17/12/2019;7575,03
IMA-B;18/12/2019;7562,16
IMA-B;19/12/2019;7495,09
IMA-B;20/12/2019;7519,59
IMA-B;23/12/2019;7543,63
IMA-B;24/12/2019;7548,33
IMA-B;26/12/2019;7579,30
IMA-B;27/12/2019;7590,99
IMA-B;30/12/2019;7634,15
IMA-B;31/12/2019;7638,88
IMA-B;02/01/2020;7631,31
IMA-B;03/01/2020;7615,49
IMA-B;06/01/2020;7580,71
IMA-B;07/01/2020;7585,21
IMA-B;08/01/2020;7606,03
IMA-B;09/01/2020;7618,90
IMA-B;10/01/2020;7627,38
IMA-B;13/01/2020;7611,05
IMA-B;14/01/2020;7640,28
IMA-B;15/01/2020;7644,49
IMA-B;16/01/2020;7625,64
IMA-B;17/01/2020;7644,17
IMA-B;20/01/2020;7627,44
IMA-B;21/01/2020;7624,85
IMA-B;22/01/2020;7653,20
IMA-B;23/01/2020;7651,62
IMA-B;24/01/2020;7658,32
IMA-B;27/01/2020;7649,34
IMA-B;28/01/2020;7662,81
IMA-B;29/01/2020;7679,53
IMA-B;30/01/2020;7669,66
IMA-B;31/01/2020;7658,85
IMA-B;03/02/2020;7675,79
IMA-B;04/02/2020;7685,55
IMA-B;05/02/2020;7712,79
IMA-B;06/02/2020;7703,87
IMA-B;07/02/2020;7695,54
IMA-B;10/02/2020;7721,12
IMA-B;11/02/2020;7745,11
IMA-B;12/02/2020;7769,86
IMA-B;13/02/2020;7760,18
IMA-B;14/02/2020;7806,50
IMA-B;17/02/2020;7788,13
IMA-B;18/02/2020;7784,88
IMA-B;19/02/2020;7803,81
IMA-B;20/02/2020;7785,20
IMA-B;21/02/2020;7755,86
IMA-B;26/02/2020;7699,19
IMA-B;27/02/2020;7691,32
IMA-B;28/02/2020;7693,27
IMA-B;02/03/2020;7753,18
IMA-B;03/03/2020;7767,59
IMA-B;04/03/2020;7780,58
IMA-B;05/03/2020;7724,68
IMA-B;06/03/2020;7714,03
IMA-B;09/03/2020;7546,10
IMA-B;10/03/2020;7559,16
IMA-B;11/03/2020;7236,98
IMA-B;12/03/2020;6905,35
IMA-B;13/03/2020;7278,26
IMA-B;16/03/2020;7222,17
IMA-B;17/03/2020;7267,88
IMA-B;18/03/2020;6985,64
IMA-B;19/03/2020;7000,83
IMA-B;20/03/2020;6964,91
IMA-B;23/03/2020;6816,43
IMA-B;24/03/2020;6922,35
IMA-B;25/03/2020;7062,18
IMA-B;26/03/2020;7148,06
IMA-B;27/03/2020;7145,85
IMA-B;30/03/2020;7166,87
IMA-B;31/03/2020;7156,88
IMA-B;01/04/2020;7114,10
IMA-B;02/04/2020;7096,85
IMA-B;03/04/2020;7033,46
IMA-B;06/04/2020;7061,16
IMA-B;07/04/2020;7083,57
IMA-B;08/04/2020;7111,10
IMA-B;09/04/2020;7155,88
IMA-B;13/04/2020;7165,33
IMA-B;14/04/2020;7213,23
IMA-B;15/04/2020;7268,05
IMA-B;16/04/2020;7329,06
IMA-B;17/04/2020;7377,31
IMA-B;20/04/2020;7412,56
IMA-B;22/04/2020;7428,62
IMA-B;23/04/2020;7339,65
IMA-B;24/04/2020;7054,01
IMA-B;27/04/2020;7061,38
IMA-B;28/04/2020;7232,83
IMA-B;29/04/2020;7270,43
IMA-B;30/04/2020;7250,94
IMA-B;04/05/2020;7244,11
IMA-B;05/05/2020;7253,36
IMA-B;06/05/2020;7249,81
IMA-B;07/05/2020;7195,93
IMA-B;08/05/2020;7226,98
IMA-B;11/05/2020;7215,93
IMA-B;12/05/2020;7155,89
IMA-B;13/05/2020;7123,46
IMA-B;14/05/2020;7164,58
IMA-B;15/05/2020;7187,84
IMA-B;18/05/2020;7233,98
IMA-B;19/05/2020;7251,46
IMA-B;20/05/2020;7277,89
IMA-B;21/05/2020;7305,01
IMA-B;22/05/2020;7292,18
IMA-B;25/05/2020;7383,13
IMA-B;26/05/2020;7360,55
IMA-B;27/05/2020;7364,81
IMA-B;28/05/2020;7355,54
IMA-B;29/05/2020;7361,04
IMA-B;01/06/2020;7356,14
IMA-B;02/06/2020;7409,32
IMA-B;03/06/2020;7455,82
IMA-B;04/06/2020;7455,43
IMA-B;05/06/2020;7471,64
IMA-B;08/06/2020;7488,33
IMA-B;09/06/2020;7476,97
IMA-B;10/06/2020;7493,55
IMA-B;12/06/2020;7485,64
IMA-B;15/06/2020;7473,12
IMA-B;16/06/2020;7448,39
IMA-B;17/06/2020;7486,00
IMA-B;18/06/2020;7452,21
IMA-B;19/06/2020;7452,70
IMA-B;22/06/2020;7410,79
IMA-B;23/06/2020;7442,52
IMA-B;24/06/2020;7416,34
IMA-B;25/06/2020;7472,45
IMA-B;26/06/2020;7451,67
IMA-B;29/06/2020;7492,03
IMA-B;30/06/2020;7511,80
IMA-B;01/07/2020;7570,81
IMA-B;02/07/2020;7574,35
IMA-B;03/07/2020;7613,39
IMA-B;06/07/2020;7631,51
IMA-B;07/07/2020;7610,65
IMA-B;08/07/2020;7616,80
IMA-B;09/07/2020;7648,69
IMA-B;10/07/2020;7685,87
IMA-B;13/07/2020;7675,07
IMA-B;14/07/2020;7665,50
IMA-B;15/07/2020;7665,60
IMA-B;16/07/2020;7676,73
IMA-B;17/07/2020;7725,75
IMA-B;20/07/2020;7720,74
IMA-B;21/07/2020;7727,38
IMA-B;22/07/2020;7741,47
IMA-B;23/07/2020;7731,47
IMA-B;24/07/2020;7751,69
IMA-B;27/07/2020;7783,25
IMA-B;28/07/2020;7773,15
IMA-B;29/07/2020;7777,22
IMA-B;30/07/2020;7836,63
IMA-B;31/07/2020;7841,28
IMA-B;03/08/2020;7856,11
IMA-B;04/08/2020;7831,70
IMA-B;05/08/2020;7803,47
IMA-B;06/08/2020;7834,25
IMA-B;07/08/2020;7790,66
IMA-B;10/08/2020;7757,37
IMA-B;11/08/2020;7743,94
IMA-B;12/08/2020;7713,55
IMA-B;13/08/2020;7684,18
IMA-B;14/08/2020;7688,15
IMA-B;17/08/2020;7687,98
IMA-B;18/08/2020;7765,26
IMA-B;19/08/2020;7731,78
IMA-B;20/08/2020;7751,53
IMA-B;21/08/2020;7754,23
IMA-B;24/08/2020;7760,10
IMA-B;25/08/2020;7754,56
IMA-B;26/08/2020;7703,97
IMA-B;27/08/2020;7705,92
IMA-B;28/08/2020;7732,35
IMA-B;31/08/2020;7700,33
IMA-B;01/09/2020;7719,17
IMA-B;02/09/2020;7720,88
IMA-B;03/09/2020;7741,41
IMA-B;04/09/2020;7750,76
IMA-B;08/09/2020;7728,21
IMA-B;09/09/2020;7748,38
IMA-B;10/09/2020;7714,75
IMA-B;11/09/2020;7710,61
IMA-B;14/09/2020;7725,45
IMA-B;15/09/2020;7704,61
IMA-B;16/09/2020;7683,42
IMA-B;17/09/2020;7680,38
IMA-B;18/09/2020;7581,65
IMA-B;21/09/2020;7565,66
IMA-B;22/09/2020;7618,96
IMA-B;23/09/2020;7578,26
IMA-B;24/09/2020;7647,08
IMA-B;25/09/2020;7634,43
IMA-B;28/09/2020;7532,20
IMA-B;29/09/2020;7542,48
IMA-B;30/09/2020;7583,92
IMA-B;01/10/2020;7591,58
IMA-B;02/10/2020;7531,95
IMA-B;05/10/2020;7570,91
IMA-B;06/10/2020;7559,25
IMA-B;07/10/2020;7560,81
IMA-B;08/10/2020;7591,03
IMA-B;09/10/2020;7619,09
IMA-B;13/10/2020;7621,06
IMA-B;14/10/2020;7629,08
IMA-B;15/10/2020;7602,99
IMA-B;16/10/2020;7608,75
IMA-B;19/10/2020;7636,91
IMA-B;20/10/2020;7658,05
IMA-B;21/10/2020;7661,00
IMA-B;22/10/2020;7639,95
IMA-B;23/10/2020;7622,03
IMA-B;26/10/2020;7620,99
IMA-B;27/10/2020;7606,39
IMA-B;28/10/2020;7605,87
IMA-B;29/10/2020;7612,06
IMA-B;30/10/2020;7599,99
IMA-B;03/11/2020;7598,49
IMA-B;04/11/2020;7622,08
IMA-B;05/11/2020;7660,04
IMA-B;06/11/2020;7705,90
IMA-B;09/11/2020;7736,07
IMA-B;10/11/2020;7709,35
IMA-B;11/11/2020;7680,28
IMA-B;12/11/2020;7658,39
IMA-B;13/11/2020;7682,26
IMA-B;16/11/2020;7684,35
IMA-B;17/11/2020;7693,18
IMA-B;18/11/2020;7674,75
IMA-B;19/11/2020;7676,82
IMA-B;20/11/2020;7650,43
IMA-B;23/11/2020;7641,82
IMA-B;24/11/2020;7661,09
IMA-B;25/11/2020;7682,63
IMA-B;26/11/2020;7707,37
IMA-B;27/11/2020;7746,19
IMA-B;30/11/2020;7751,97
IMA-B;01/12/2020;7810,07
IMA-B;02/12/2020;7833,81
IMA-B;03/12/2020;7903,20
IMA-B;04/12/2020;7907,00
IMA-B;07/12/2020;7899,01
IMA-B;08/12/2020;7918,62
IMA-B;09/12/2020;7922,02
IMA-B;10/12/2020;7963,12
IMA-B;11/12/2020;7998,55
IMA-B;14/12/2020;7997,04
IMA-B;15/12/2020;8020,50
IMA-B;16/12/2020;8016,64
IMA-B;17/12/2020;8025,16
IMA-B;18/12/2020;8035,97
IMA-B;21/12/2020;8036,21
IMA-B;22/12/2020;8032,12
IMA-B;23/12/2020;8059,85
IMA-B;24/12/2020;8065,12
IMA-B;28/12/2020;8065,55
IMA-B;29/12/2020;8109,16
IMA-B;30/12/2020;8122,89
IMA-B;31/12/2020;8128,20
IMA-B;04/01/2021;8131,68
IMA-B;05/01/2021;8118,08
IMA-B;06/01/2021;8094,25
IMA-B;07/01/2021;8053,19
IMA-B;08/01/2021;8054,06
IMA-B;11/01/2021;8000,07
IMA-B;12/01/2021;8051,55
IMA-B;13/01/2021;8029,66
IMA-B;14/01/2021;8064,25
IMA-B;15/01/2021;8045,84
IMA-B;18/01/2021;8040,98
IMA-B;19/01/2021;8019,02
IMA-B;20/01/2021;8011,39
IMA-B;21/01/2021;7987,04
IMA-B;22/01/2021;7958,96
IMA-B;25/01/2021;7960,74
IMA-B;26/01/2021;7979,48
IMA-B;27/01/2021;7998,04
IMA-B;28/01/2021;8027,93
IMA-B;29/01/2021;8058,99
IMA-B;01/02/2021;8051,46
IMA-B;02/02/2021;8111,80
IMA-B;03/02/2021;8129,43
IMA-B;04/02/2021;8109,83
IMA-B;05/02/2021;8116,31
IMA-B;08/02/2021;8113,56
IMA-B;09/02/2021;8088,29
IMA-B;10/02/2021;8106,16
IMA-B;11/02/2021;8106,44
IMA-B;12/02/2021;8101,87
IMA-B;17/02/2021;8080,59
IMA-B;18/02/2021;8087,57
IMA-B;19/02/2021;8072,30
IMA-B;22/02/2021;8012,67
IMA-B;23/02/2021;8003,17
IMA-B;24/02/2021;7979,10
IMA-B;25/02/2021;7953,14
IMA-B;26/02/2021;7936,76
IMA-B;01/03/2021;7904,81
IMA-B;02/03/2021;7885,66
IMA-B;03/03/2021;7899,04
IMA-B;04/03/2021;7972,78
IMA-B;05/03/2021;8045,03
IMA-B;08/03/2021;7996,95
IMA-B;09/03/2021;7971,24
IMA-B;10/03/2021;7984,05
IMA-B;11/03/2021;8003,27
IMA-B;12/03/2021;7981,12
IMA-B;15/03/2021;7986,04
IMA-B;16/03/2021;7994,73
IMA-B;17/03/2021;8001,19
IMA-B;18/03/2021;7978,46
IMA-B;19/03/2021;7915,47
IMA-B;22/03/2021;7886,38
IMA-B;23/03/2021;7857,89
IMA-B;24/03/2021;7837,99
IMA-B;25/03/2021;7854,87
IMA-B;26/03/2021;7874,72
IMA-B;29/03/2021;7866,29
IMA-B;30/03/2021;7881,31
IMA-B;31/03/2021;7900,17
IMA-B;01/04/2021;7898,13
IMA-B;05/04/2021;7888,27
IMA-B;06/04/2021;7875,41
IMA-B;07/04/2021;7869,16
IMA-B;08/04/2021;7924,92
IMA-B;09/04/2021;7884,75
IMA-B;12/04/2021;7887,92
IMA-B;13/04/2021;7854,53
IMA-B;14/04/2021;7870,79
IMA-B;15/04/2021;7890,07
IMA-B;16/04/2021;7922,74
IMA-B;19/04/2021;7934,29
IMA-B;20/04/2021;7897,55
IMA-B;22/04/2021;7948,03
IMA-B;23/04/2021;7963,13
IMA-B;26/04/2021;7971,63
IMA-B;27/04/2021;7968,89
IMA-B;28/04/2021;7983,73
IMA-B;29/04/2021;7985,77
IMA-B;30/04/2021;7951,60
IMA-B;03/05/2021;7943,62
IMA-B;04/05/2021;7896,93
IMA-B;05/05/2021;7900,46
IMA-B;06/05/2021;7910,68
IMA-B;07/05/2021;7942,77
IMA-B;10/05/2021;7949,72
IMA-B;11/05/2021;7984,21
IMA-B;12/05/2021;7958,12
IMA-B;13/05/2021;7968,12
IMA-B;14/05/2021;7971,07
IMA-B;17/05/2021;8008,85
IMA-B;18/05/2021;7953,85
IMA-B;19/05/2021;7955,41
IMA-B;20/05/2021;7985,59
IMA-B;21/05/2021;7992,68
IMA-B;24/05/2021;7977,83
IMA-B;25/05/2021;7973,76
IMA-B;26/05/2021;7986,83
IMA-B;27/05/2021;8017,37
IMA-B;28/05/2021;8046,05
IMA-B;31/05/2021;8035,73
IMA-B;01/06/2021;8061,69
IMA-B;02/06/2021;8105,62
IMA-B;04/06/2021;8141,11
IMA-B;07/06/2021;8123,11
IMA-B;08/06/2021;8135,51
IMA-B;09/06/2021;8137,92
IMA-B;10/06/2021;8116,83
IMA-B;11/06/2021;8096,49
IMA-B;14/06/2021;8112,30
IMA-B;15/06/2021;8101,54
IMA-B;16/06/2021;8102,19
IMA-B;17/06/2021;8043,73
IMA-B;18/06/2021;8007,33
IMA-B;21/06/2021;8038,57
IMA-B;22/06/2021;8013,36
IMA-B;23/06/2021;8030,92
IMA-B;24/06/2021;8058,49
IMA-B;25/06/2021;8050,73
IMA-B;28/06/2021;8075,16
IMA-B;29/06/2021;8074,81
IMA-B;30/06/2021;8069,51
IMA-B;01/07/2021;8068,26
IMA-B;02/07/2021;8095,56
IMA-B;05/07/2021;8089,73
IMA-B;06/07/2021;8073,15
IMA-B;07/07/2021;8099,27
IMA-B;08/07/2021;8089,03
IMA-B;09/07/2021;8092,09
IMA-B;12/07/2021;8073,23
IMA-B;13/07/2021;8066,77
IMA-B;14/07/2021;8100,53
IMA-B;15/07/2021;8115,12
IMA-B;16/07/2021;8139,07
IMA-B;19/07/2021;8141,10
IMA-B;20/07/2021;8165,26
IMA-B;21/07/2021;8166,15
IMA-B;22/07/2021;8171,24
IMA-B;23/07/2021;8137,69
IMA-B;26/07/2021;8114,94
IMA-B;27/07/2021;8084,12
IMA-B;28/07/2021;8081,44
IMA-B;29/07/2021;8091,80
IMA-B;30/07/2021;8039,38
IMA-B;02/08/2021;8043,07
IMA-B;03/08/2021;8069,04
IMA-B;04/08/2021;8062,16
IMA-B;05/08/2021;8009,37
IMA-B;06/08/2021;8015,06
IMA-B;09/08/2021;7978,00
IMA-B;10/08/2021;7984,70
IMA-B;11/08/2021;7971,42
IMA-B;12/08/2021;7935,05
IMA-B;13/08/2021;7882,92
IMA-B;16/08/2021;7857,24
IMA-B;17/08/2021;7872,61
IMA-B;18/08/2021;7808,41
IMA-B;19/08/2021;7837,08
IMA-B;20/08/2021;7877,51
IMA-B;23/08/2021;7845,43
IMA-B;24/08/2021;7904,62
IMA-B;25/08/2021;7967,39
IMA-B;26/08/2021;7963,08
IMA-B;27/08/2021;7995,37
IMA-B;30/08/2021;7984,89
IMA-B;31/08/2021;7951,78
IMA-B;01/09/2021;7963,09
IMA-B;02/09/2021;7930,47
IMA-B;03/09/2021;7921,80
IMA-B;06/09/2021;7927,10
IMA-B;08/09/2021;7882,78
IMA-B;09/09/2021;7946,98
IMA-B;10/09/2021;7954,87
IMA-B;13/09/2021;7971,43
IMA-B;14/09/2021;7988,62
IMA-B;15/09/2021;7998,15
IMA-B;16/09/2021;7983,77
IMA-B;17/09/2021;7967,68
IMA-B;20/09/2021;7972,01
IMA-B;21/09/2021;7992,42
IMA-B;22/09/2021;7992,72
IMA-B;23/09/2021;7967,27
IMA-B;24/09/2021;7966,63
IMA-B;27/09/2021;7967,35
IMA-B;28/09/2021;7959,19
IMA-B;29/09/2021;7966,04
IMA-B;30/09/2021;7941,20
IMA-B;01/10/2021;7974,95
IMA-B;04/10/2021;7961,63
IMA-B;05/10/2021;7947,92
IMA-B;06/10/2021;7968,41
IMA-B;07/10/2021;7956,15
IMA-B;08/10/2021;7977,47
IMA-B;11/10/2021;7959,55
IMA-B;13/10/2021;7963,30
IMA-B;14/10/2021;7954,38
IMA-B;15/10/2021;7931,14
IMA-B;18/10/2021;7916,21
IMA-B;19/10/2021;7868,85
IMA-B;20/10/2021;7848,49
IMA-B;21/10/2021;7803,48
IMA-B;22/10/2021;7788,07
IMA-B;25/10/2021;7743,08
IMA-B;26/10/2021;7715,42
IMA-B;27/10/2021;7738,93
IMA-B;28/10/2021;7650,64
IMA-B;29/10/2021;7739,16
IMA-B;01/11/2021;7721,68
IMA-B;03/11/2021;7866,96
IMA-B;04/11/2021;7831,71
IMA-B;05/11/2021;7823,18
IMA-B;08/11/2021;7833,24
IMA-B;09/11/2021;7870,85
IMA-B;10/11/2021;7874,56
IMA-B;11/11/2021;7893,26
IMA-B;12/11/2021;7930,02
IMA-B;16/11/2021;7909,25
IMA-B;17/11/2021;7906,73
IMA-B;18/11/2021;7911,05
IMA-B;19/11/2021;7939,80
IMA-B;22/11/2021;7915,06
IMA-B;23/11/2021;7932,12
IMA-B;24/11/2021;7951,81
IMA-B;25/11/2021;7947,04
IMA-B;26/11/2021;7958,71
IMA-B;29/11/2021;7981,45
IMA-B;30/11/2021;8007,44
IMA-B;01/12/2021;7980,89
IMA-B;02/12/2021;8005,52
IMA-B;03/12/2021;8057,47
IMA-B;06/12/2021;8047,63
IMA-B;07/12/2021;8061,36
IMA-B;08/12/2021;8090,66
IMA-B;09/12/2021;8090,61
IMA-B;10/12/2021;8128,94
IMA-B;13/12/2021;8100,07
IMA-B;14/12/2021;8093,68
IMA-B;15/12/2021;8080,80
IMA-B;16/12/2021;8042,34
IMA-B;17/12/2021;8019,88
IMA-B;20/12/2021;8030,44
IMA-B;21/12/2021;8044,49
IMA-B;22/12/2021;8051,22
IMA-B;23/12/2021;8040,97
IMA-B;24/12/2021;8043,34
IMA-B;27/12/2021;8040,76
IMA-B;28/12/2021;8039,45
IMA-B;29/12/2021;8005,47
IMA-B;30/12/2021;8021,62
IMA-B;31/12/2021;8025,44
IMA-B;03/01/2022;8019,96
IMA-B;04/01/2022;8000,05
IMA-B;05/01/2022;7971,95
IMA-B;06/01/2022;7944,56
IMA-B;07/01/2022;7916,96
IMA-B;10/01/2022;7907,36
IMA-B;11/01/2022;7885,42
IMA-B;12/01/2022;7919,87
IMA-B;13/01/2022;7927,41
IMA-B;14/01/2022;7935,99
IMA-B;17/01/2022;7902,36
IMA-B;18/01/2022;7901,79
IMA-B;19/01/2022;7941,86
IMA-B;20/01/2022;7973,14
IMA-B;21/01/2022;7960,52
IMA-B;24/01/2022;7973,33
IMA-B;25/01/2022;7967,63
IMA-B;26/01/2022;7958,50
IMA-B;27/01/2022;7947,28
IMA-B;28/01/2022;7958,51
IMA-B;31/01/2022;7966,53
IMA-B;01/02/2022;7988,87
IMA-B;02/02/2022;8022,47
IMA-B;03/02/2022;8054,42
IMA-B;04/02/2022;8029,74
IMA-B;07/02/2022;8041,68
IMA-B;08/02/2022;8014,88
IMA-B;09/02/2022;7992,01
IMA-B;10/02/2022;7983,14
IMA-B;11/02/2022;7977,95
IMA-B;14/02/2022;7991,86
IMA-B;15/02/2022;8013,30
IMA-B;16/02/2022;8019,14
IMA-B;17/02/2022;8000,03
IMA-B;18/02/2022;7995,29
IMA-B;21/02/2022;8000,91
IMA-B;22/02/2022;7986,30
IMA-B;23/02/2022;8002,68
IMA-B;24/02/2022;8000,99
IMA-B;25/02/2022;8009,91
IMA-B;02/03/2022;8009,56
IMA-B;03/03/2022;8007,86
IMA-B;04/03/2022;7990,68
IMA-B;07/03/2022;7970,02
IMA-B;08/03/2022;7960,28
IMA-B;09/03/2022;7993,18
IMA-B;10/03/2022;8000,60
IMA-B;11/03/2022;8003,95
IMA-B;14/03/2022;7983,21
IMA-B;15/03/2022;8001,11
IMA-B;16/03/2022;8003,10
IMA-B;17/03/2022;8036,45
IMA-B;18/03/2022;8077,17
IMA-B;21/03/2022;8084,67
IMA-B;22/03/2022;8116,94
IMA-B;23/03/2022;8145,97
IMA-B;24/03/2022;8244,98
IMA-B;25/03/2022;8291,49
IMA-B;28/03/2022;8285,74
IMA-B;29/03/2022;8273,30
IMA-B;30/03/2022;8252,13
IMA-B;31/03/2022;8255,89
IMA-B;01/04/2022;8315,40
IMA-B;04/04/2022;8330,83
IMA-B;05/04/2022;8301,61
IMA-B;06/04/2022;8307,75
IMA-B;07/04/2022;8322,50
IMA-B;08/04/2022;8308,49
IMA-B;11/04/2022;8252,31
IMA-B;12/04/2022;8261,46
IMA-B;13/04/2022;8281,65
IMA-B;14/04/2022;8281,02
IMA-B;18/04/2022;8308,13
IMA-B;19/04/2022;8302,17
IMA-B;20/04/2022;8311,16
IMA-B;22/04/2022;8294,74
IMA-B;25/04/2022;8309,87
IMA-B;26/04/2022;8289,37
IMA-B;27/04/2022;8307,90
IMA-B;28/04/2022;8326,37
IMA-B;29/04/2022;8324,50
IMA-B;02/05/2022;8315,77
IMA-B;03/05/2022;8319,32
IMA-B;04/05/2022;8368,70
IMA-B;05/05/2022;8342,95
IMA-B;06/05/2022;8326,26
IMA-B;09/05/2022;8330,68
IMA-B;10/05/2022;8310,23
IMA-B;11/05/2022;8321,95
IMA-B;12/05/2022;8349,44
IMA-B;13/05/2022;8379,44
IMA-B;16/05/2022;8421,90
IMA-B;17/05/2022;8414,84
IMA-B;18/05/2022;8412,60
IMA-B;19/05/2022;8413,04
IMA-B;20/05/2022;8417,61
IMA-B;23/05/2022;8414,44
IMA-B;24/05/2022;8373,88
IMA-B;25/05/2022;8383,53
IMA-B;26/05/2022;8405,85
IMA-B;27/05/2022;8399,70
IMA-B;30/05/2022;8366,02
IMA-B;31/05/2022;8404,82
IMA-B;01/06/2022;8397,36
IMA-B;02/06/2022;8398,69
IMA-B;03/06/2022;8415,97
IMA-B;06/06/2022;8418,89
IMA-B;07/06/2022;8391,94
IMA-B;08/06/2022;8398,99
IMA-B;09/06/2022;8409,97
IMA-B;10/06/2022;8414,01
IMA-B;13/06/2022;8389,83
IMA-B;14/06/2022;8375,10
IMA-B;15/06/2022;8438,73
IMA-B;17/06/2022;8454,51
IMA-B;20/06/2022;8429,81
IMA-B;21/06/2022;8404,87
IMA-B;22/06/2022;8404,61
IMA-B;23/06/2022;8421,16
IMA-B;24/06/2022;8405,64
IMA-B;27/06/2022;8397,79
IMA-B;28/06/2022;8357,43
IMA-B;29/06/2022;8351,52
IMA-B;30/06/2022;8374,25
IMA-B;01/07/2022;8355,02
IMA-B;04/07/2022;8337,90
IMA-B;05/07/2022;8320,87
IMA-B;06/07/2022;8300,68
IMA-B;07/07/2022;8298,45
IMA-B;08/07/2022;8248,27
IMA-B;11/07/2022;8222,37
IMA-B;12/07/2022;8235,59
IMA-B;13/07/2022;8252,71
IMA-B;14/07/2022;8267,80
IMA-B;15/07/2022;8300,00
IMA-B;18/07/2022;8237,70
IMA-B;19/07/2022;8210,25
IMA-B;20/07/2022;8239,27
IMA-B;21/07/2022;8239,13
IMA-B;22/07/2022;8257,94
IMA-B;25/07/2022;8252,31
IMA-B;26/07/2022;8228,69
IMA-B;27/07/2022;8244,38
IMA-B;28/07/2022;8272,76
IMA-B;29/07/2022;8300,78
IMA-B;01/08/2022;8304,68
IMA-B;02/08/2022;8283,99
IMA-B;03/08/2022;8304,46
IMA-B;04/08/2022;8407,35
IMA-B;05/08/2022;8427,60
IMA-B;08/08/2022;8470,89
IMA-B;09/08/2022;8439,96
IMA-B;10/08/2022;8440,06
IMA-B;11/08/2022;8416,40
IMA-B;12/08/2022;8469,67
IMA-B;15/08/2022;8516,62
IMA-B;16/08/2022;8468,77
IMA-B;17/08/2022;8458,15
IMA-B;18/08/2022;8457,34
IMA-B;19/08/2022;8439,30
IMA-B;22/08/2022;8421,97
IMA-B;23/08/2022;8458,48
IMA-B;24/08/2022;8450,45
IMA-B;25/08/2022;8409,66
IMA-B;26/08/2022;8421,13
IMA-B;29/08/2022;8380,63
IMA-B;30/08/2022;8385,55
IMA-B;31/08/2022;8392,50
IMA-B;01/09/2022;8448,89
IMA-B;02/09/2022;8464,29
IMA-B;05/09/2022;8455,62
IMA-B;06/09/2022;8421,77
IMA-B;08/09/2022;8450,49
IMA-B;09/09/2022;8452,85
IMA-B;12/09/2022;8432,09
IMA-B;13/09/2022;8414,53
IMA-B;14/09/2022;8414,09
IMA-B;15/09/2022;8390,41
IMA-B;16/09/2022;8417,41
IMA-B;19/09/2022;8443,28
IMA-B;20/09/2022;8453,28
IMA-B;21/09/2022;8474,04
IMA-B;22/09/2022;8519,41
IMA-B;23/09/2022;8493,22
IMA-B;26/09/2022;8457,08
IMA-B;27/09/2022;8472,95
IMA-B;28/09/2022;8453,71
IMA-B;29/09/2022;8469,18
IMA-B;30/09/2022;8516,63
IMA-B;03/10/2022;8532,30
IMA-B;04/10/2022;8532,05
IMA-B;05/10/2022;8538,58
IMA-B;06/10/2022;8525,55
IMA-B;07/10/2022;8511,67
IMA-B;10/10/2022;8505,87
IMA-B;11/10/2022;8498,22
IMA-B;13/10/2022;8502,53
IMA-B;14/10/2022;8500,84
IMA-B;17/10/2022;8521,70
IMA-B;18/10/2022;8531,06
IMA-B;19/10/2022;8535,42
IMA-B;20/10/2022;8542,20
IMA-B;21/10/2022;8563,58
IMA-B;24/10/2022;8542,47
IMA-B;25/10/2022;8542,65
IMA-B;26/10/2022;8528,52
IMA-B;27/10/2022;8550,15
IMA-B;28/10/2022;8562,89
IMA-B;31/10/2022;8621,60
IMA-B;01/11/2022;8620,97
IMA-B;03/11/2022;8604,18
IMA-B;04/11/2022;8601,18
IMA-B;07/11/2022;8557,66
IMA-B;08/11/2022;8562,36
IMA-B;09/11/2022;8555,08
IMA-B;10/11/2022;8429,33
IMA-B;11/11/2022;8426,57
IMA-B;14/11/2022;8496,89
IMA-B;16/11/2022;8448,44
IMA-B;17/11/2022;8450,60
IMA-B;18/11/2022;8419,32
IMA-B;21/11/2022;8433,88
IMA-B;22/11/2022;8389,75
IMA-B;23/11/2022;8357,51
IMA-B;24/11/2022;8409,75
IMA-B;25/11/2022;8365,80
IMA-B;28/11/2022;8394,85
IMA-B;29/11/2022;8490,65
IMA-B;30/11/2022;8553,24
IMA-B;01/12/2022;8528,37
IMA-B;02/12/2022;8551,63
IMA-B;05/12/2022;8505,62
IMA-B;06/12/2022;8470,63
IMA-B;07/12/2022;8484,01
IMA-B;08/12/2022;8474,12
IMA-B;09/12/2022;8450,83
IMA-B;12/12/2022;8402,94
IMA-B;13/12/2022;8380,86
IMA-B;14/12/2022;8377,38
IMA-B;15/12/2022;8392,14
IMA-B;16/12/2022;8363,09
IMA-B;19/12/2022;8356,07
IMA-B;20/12/2022;8396,38
IMA-B;21/12/2022;8392,72
IMA-B;22/12/2022;8417,77
IMA-B;23/12/2022;8458,60
IMA-B;26/12/2022;8462,25
IMA-B;27/12/2022;8472,04
IMA-B;28/12/2022;8527,07
IMA-B;29/12/2022;8532,90
IMA-B;30/12/2022;8536,60
IMA-B;02/01/2023;8479,02
IMA-B;03/01/2023;8431,56
IMA-B;04/01/2023;8410,86
IMA-B;05/01/2023;8434,68
IMA-B;06/01/2023;8468,62
IMA-B;09/01/2023;8472,65
